,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Kala-Fisk J.Dahlström Ab,23.12.2015,
1,Y-tunnus,2732896-2,,
2,Kotipaikka,Mustasaari,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,30.07.2021,
12,Postiosoite,c/o Jonas Dahlström  Veijarinkurvi 17  90450  Kempele  Suomi,,
13,Puhelin,0504685573,,
14,Sähköposti,jodahlst(a)gmail.com,,
