,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metsäkoneurakointi Puonti Oy,19.08.2015,
1,Y-tunnus,2704367-6,,
2,Kotipaikka,Lappeenranta,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,23.07.2022,23.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.07.2022,
11,Yhteystiedot,,13.08.2015,
12,Postiosoite,Kemppiläntie 130  54270  Vainikkala  Suomi,,
13,Käyntiosoite,Kemppiläntie 130  54270  Vainikkala  Suomi,,
14,Puhelin,0505164373,,
15,Sähköposti,puonti.joni86(a)gmail.com,,
