,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Airisto Capital Oy,08.05.2015,
1,Y-tunnus,2689667-7,,
2,Kotipaikka,Naantali,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
8,Yrityksen tila,Rekisterissä,08.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.04.2022,
12,Postiosoite,c/o Paappa  Korkonkuja 17  20960  Turku  Suomi,,
13,Käyntiosoite,c/o Paappa  Korkonkuja 17  20960  Turku  Suomi,,
14,Puhelin,0505566512,,
15,Sähköposti,jyrki.paappa(a)gmail.com,,
