,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LIV Rakennus Oy,21.12.2015,
1,Y-tunnus,2731477-1,,
2,Kotipaikka,Espoo,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2021,10.02.2021,
7,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
8,Yrityksen tila,Rekisterissä,21.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,10.11.2016,
12,Postiosoite,Ramsaynkuja 5 G 48  02780  Espoo  Suomi,,
13,Puhelin,040 707 1048,,
14,Sähköposti,livrakennus(a)gmail.com,,
