,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Takkatien Yritystalo Oy,27.01.2015,
1,Y-tunnus,2665461-9,,
2,Kotipaikka,Helsinki,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,24.02.2023,24.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.04.2020,
11,Yhteystiedot,,28.12.2018,
12,Postiosoite,c/o Kimmo Helasuo  Tölmäntie 116  09120  Karjalohja  Suomi,,
13,Käyntiosoite,Takkatie 7 C  00370  Helsinki  Suomi,,
14,Sähköposti,kimmo(a)helasuo.fi,,
