,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Porttivuori Oy,26.05.2015,
1,Y-tunnus,2689033-9,,
2,Kotipaikka,Helsinki,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,06.01.2018,
12,Postiosoite,Kirjatyöntekijänkatu 2 C 37  00170  Helsinki  Suomi,,
13,Käyntiosoite,Kirjatyöntekijänkatu 2 C 37  00170  Helsinki  Suomi,,
14,Sähköposti,pekka(a)porttivuori.fi,,
15,Www,http://porttivuori.fi/,,
