,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tandhygienist Åland Ab,06.03.2015,
1,Y-tunnus,2678754-2,,
2,Kotipaikka,Maarianhamina,06.03.2015,
3,Yritysmuoto,Osakeyhtiö,06.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.03.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2022,18.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.03.2015,,
8,Yrityksen tila,Rekisterissä,06.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.11.2019,
11,Yhteystiedot,,20.04.2020,
12,Postiosoite,Norragatan 17  22100  Mariehamn  Suomi,,
13,Puhelin,0445396007,,
14,Sähköposti,ninaekqvist(a)gmail.com,,
