,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sydämellinen Oy,24.06.2015,
1,Y-tunnus,2697268-4,,
2,Kotipaikka,Pirkkala,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.08.2018,
12,Postiosoite,c/o Sydänmäki-Oivanen  Purutie 30  33950  Pirkkala  Suomi,,
13,Käyntiosoite,c/o Sydänmäki-Oivanen  Purutie 30  33950  Pirkkala  Suomi,,
14,Puhelin,+358 41 5036006,,
15,Sähköposti,petri.oivanen(a)fimnet.fi,,
