,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vimea Oy,02.11.2020,
1,Y-tunnus,2693944-6,,
2,Kotipaikka,Helsinki,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.11.2020,03.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.02.2019,
12,Postiosoite,Tiirasaarentie 14 A 4  00200  Helsinki  Suomi,,
13,Puhelin,"0400609347, 0400609347",,
14,Sähköposti,mikko.mantere(a)apollorakenne.fi,,
