,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J. Pusa Oy,24.05.2019,
1,Y-tunnus,2677204-1,,
2,Kotipaikka,Kolari,24.05.2019,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,08.12.2022,08.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,22.07.2020,
12,Postiosoite,c/o Jussi Pusa  Kutsintie 8  95970  Äkäslompolo  Suomi,,
13,Käyntiosoite,c/o Jussi Pusa  Kutsintie 8  95970  Äkäslompolo  Suomi,,
14,Puhelin,"0407201386, 0407201386",,
15,Sähköposti,pusajussi(a)gmail.com,,
