,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kone ja Kuljetus Arto Putkonen Oy,01.10.2015,
1,Y-tunnus,2707465-9,,
2,Kotipaikka,Kitee,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,28.08.2015,
12,Postiosoite,Tasapääntie 14 A  82430  Puhos  Suomi,,
13,Puhelin,0400273702,,
14,Sähköposti,putkonen.arto(a)luukku.com,,
