,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tervajallu Oy,25.08.2015,
1,Y-tunnus,2700381-8,,
2,Kotipaikka,Turku,25.08.2015,
3,Yritysmuoto,Osakeyhtiö,25.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.11.2022,03.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,16.07.2015,
12,Postiosoite,Toivolankatu 5  20810  Turku  Suomi,,
13,Käyntiosoite,Toivolankatu 5  20810  Turku  Suomi,,
14,Puhelin,"02 231 4160, 050 436 1080",,
15,Sähköposti,pubmanty(a)gmail.com,,
