,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NMNC Services Oy,01.10.2018,
1,Y-tunnus,2699122-8,,
2,Kotipaikka,Helsinki,06.08.2015,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Lakkaamisajankohta,07.11.2019,07.11.2019,
7,Viimeisin rekisteröintiajankohta,07.11.2019,07.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
9,Yrityksen tila,Lakannut,07.11.2019,
10,Yrityksen tilanne,Selvitystilassa,21.02.2019,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
