,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mierle Oy,15.04.2015,
1,Y-tunnus,2684038-2,,
2,Kotipaikka,Pälkäne,15.04.2015,
3,Yritysmuoto,Osakeyhtiö,15.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.04.2015,,
8,Yrityksen tila,Rekisterissä,15.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.02.2021,
11,Yhteystiedot,,30.03.2015,
12,Postiosoite,Mäljäntie 1  36600  Pälkäne  Suomi,,
13,Käyntiosoite,Mäljäntie 1  36600  Pälkäne  Suomi,,
14,Puhelin,"0505827303, 0407605712",,
15,Sähköposti,lehtoerkki5(a)gmail.com,,
