,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kokko Yhtiö Oy,04.08.2015,
1,Y-tunnus,2702545-1,,
2,Kotipaikka,Hämeenlinna,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,30.07.2015,
12,Postiosoite,Tampereentie 107  13600  Hämeenlinna  Suomi,,
13,Puhelin,050 308 1421,,
14,Sähköposti,kaarle.kokko(a)kondiittori.fi,,
