,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Motströms Ab,15.07.2015,
1,Y-tunnus,2700362-3,,
2,Kotipaikka,Helsinki,15.07.2015,
3,Yritysmuoto,Osakeyhtiö,15.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,15.07.2015,,
6,Viimeisin rekisteröintiajankohta,06.04.2022,06.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.07.2015,,
8,Yrityksen tila,Rekisterissä,15.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.04.2020,
11,Yhteystiedot,,29.07.2015,
12,Postiosoite,Gårdsbågen 28 I  00410  Helsingfors  Suomi,,
13,Käyntiosoite,Sorolavägen 4  00420  Helsingfors  Suomi,,
14,Puhelin,"040 0243603, 040 0243603",,
15,Sähköposti,mikael(a)sjovall.fi,,
