,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pearl Capital Oy,17.12.2015,
1,Y-tunnus,2730397-6,,
2,Kotipaikka,Hämeenlinna,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,09.05.2023,09.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.04.2020,
11,Yhteystiedot,,08.12.2015,
12,Postiosoite,c/o Rakennuttajapalvelu Rouhento  Palokunnankatu 6 A  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,c/o Rakennuttajapalvelu Rouhento  Palokunnankatu 6 A  13100  Hämeenlinna  Suomi,,
14,Puhelin,"0400445213, 0400445213",,
15,Sähköposti,tommi.rouhento(a)rouhento.com,,
