,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lakitoimisto Lakituki Oy,31.03.2017,
1,Y-tunnus,2701347-7,,
2,Kotipaikka,Helsinki,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.04.2020,
11,Yhteystiedot,,05.09.2022,
12,Postiosoite,c/o Manninen  Vaniljakuja 6 as. 1  00990  Helsinki  Suomi,,
13,Käyntiosoite,c/o Manninen  Vaniljakuja 6 as. 1  00990  Helsinki  Suomi,,
14,Sähköposti,petri.manninen(a)ntglt.fi,,
