,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Dinocam Oy,23.11.2015,
1,Y-tunnus,2724273-9,,
2,Kotipaikka,Lahti,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.11.2015,
12,Postiosoite,c/o Saarenpää Jorma  Rengintie 8  15540  Villähde  Suomi,,
13,Puhelin,0400423758,,
