,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puhevalta Oy,25.06.2015,
1,Y-tunnus,2695570-2,,
2,Kotipaikka,Turku,25.06.2015,
3,Yritysmuoto,Osakeyhtiö,25.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.06.2015,,
8,Yrityksen tila,Rekisterissä,25.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,10.06.2015,
12,Postiosoite,Eerikinkatu 6 D 54  20100  Turku  Suomi,,
13,Käyntiosoite,Eerikinkatu 6 D 54  20100  Turku  Suomi,,
14,Puhelin,"0400511828, 0400511828",,
15,Sähköposti,juhana.torkki(a)gmail.com,,
16,Www,http://www.puhevalta.fi,,
