,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JN-Konsultointi OY,19.01.2016,
1,Y-tunnus,2735689-1,,
2,Kotipaikka,Valkeakoski,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.12.2022,
11,Yhteystiedot,,08.09.2017,
12,Postiosoite,Sointulantie 5 C 32  37600  Valkeakoski  Suomi,,
13,Käyntiosoite,Sointulantie 5 C 32  37600  Valkeakoski  Suomi,,
14,Puhelin,0407705350,,
15,Sähköposti,joni.niem(a)gmail.com,,
