,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asennus SMI Oy,01.09.2015,
1,Y-tunnus,2706646-4,,
2,Kotipaikka,Ypäjä,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2020,
11,Yhteystiedot,,25.08.2015,
12,Postiosoite,Kurjentie 25  32100  Ypäjä  Suomi,,
13,Sähköposti,tmi.kankare(a)gmail.com,,
14,Www,http://www.remontti1.fi,,
