,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,iFind Oy,31.01.2015,
1,Y-tunnus,2671672-8,,
2,Kotipaikka,Turku,31.01.2015,
3,Yritysmuoto,Osakeyhtiö,31.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.01.2015,,
6,Viimeisin rekisteröintiajankohta,08.11.2022,08.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.01.2015,,
8,Yrityksen tila,Rekisterissä,31.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.01.2021,
12,Postiosoite,Jättänväljäntie 7 B 5  21500  Piikkiö  Suomi,,
13,Käyntiosoite,Jättänväljäntie 7 B 5  21500  Piikkiö  Suomi,,
14,Puhelin,0400444450,,
15,Sähköposti,antti.laurila(a)ifind.fi,,
16,Www,http://www.ifind.fi,,
