,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keskitalon Tila Oy,08.09.2015,
1,Y-tunnus,2706164-7,,
2,Kotipaikka,Haapavesi,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,19.12.2022,19.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.12.2022,
11,Yhteystiedot,,24.08.2015,
12,Postiosoite,Leppiojantie 27  86600  Haapavesi  Suomi,,
13,Puhelin,040-5126281,,
14,Sähköposti,tuukka.laitila(a)gmail.com,,
