,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,River Road Design Oy,23.06.2015,
1,Y-tunnus,2688973-3,,
2,Kotipaikka,Kerava,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,02.02.2017,
12,Postiosoite,Variskuja 1 A 5  01450  Vantaa  Suomi,,
13,Käyntiosoite,Tavitie 1 H 4  01450  Vantaa  Suomi,,
14,Puhelin,0401882999,,
15,Sähköposti,hallinto(a)rrdesign.fi,,
