,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Onnimed Oy,30.11.2015,
1,Y-tunnus,2725489-5,,
2,Kotipaikka,Mikkeli,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2022,02.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,30.11.2022,
12,Postiosoite,c/o Vantaa  Tikkurilantie 33 A 12  01370  Vantaa  Suomi,,
13,Puhelin,0453307270,,
14,Sähköposti,emil.azerfin(a)gmail.com,,
