,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Petteri Invest Oy,29.12.2015,
1,Y-tunnus,2722078-3,,
2,Kotipaikka,Helsinki,29.12.2015,
3,Yritysmuoto,Osakeyhtiö,29.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.12.2015,,
6,Viimeisin rekisteröintiajankohta,22.06.2022,22.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.12.2015,,
8,Yrityksen tila,Rekisterissä,29.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.11.2021,
11,Yhteystiedot,,03.11.2015,
12,Postiosoite,c/o Mikko Hömppi  Klaneettitie 1 C  00420  Helsinki  Suomi,,
13,Puhelin,"0400 726 677, 0400 726 677",,
14,Sähköposti,mikko.homppi(a)gmail.com,,
