,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tamfur Oy,03.11.2021,
1,Y-tunnus,2703077-9,,
2,Kotipaikka,Ilmajoki,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,03.11.2021,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.08.2015,
12,Postiosoite,Kiikerinkyläntie 426  60800  Ilmajoki  Suomi,,
13,Puhelin,040 5132193,,
14,Sähköposti,tuomotammela(a)netikka.fi,,
