,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Agile Advice Oy,10.02.2016,
1,Y-tunnus,2733956-5,,
2,Kotipaikka,Masku,10.02.2016,
3,Yritysmuoto,Osakeyhtiö,10.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2016,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2016,,
8,Yrityksen tila,Rekisterissä,10.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.01.2020,
11,Yhteystiedot,,14.03.2018,
12,Postiosoite,Varnankatu 3 A  20320  Turku  Suomi,,
13,Käyntiosoite,Varnankatu 3 A  20320  Turku  Suomi,,
14,Sähköposti,pekka_i(a)hotmail.com,,
