,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Varjojen Oy,01.09.2015,
1,Y-tunnus,2705412-1,,
2,Kotipaikka,Raisio,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2022,03.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,18.01.2021,
12,Postiosoite,Palokärjenkuja 5  21210  Raisio  Suomi,,
13,Käyntiosoite,Palokärjenkuja 5  21210  Raisio  Suomi,,
14,Sähköposti,katja(a)varjojen.fi,,
