,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vakuutuspalvelu Väkä Oy,01.08.2017,
1,Y-tunnus,2688795-7,,
2,Kotipaikka,Oulu,01.08.2017,
3,Yritysmuoto,Osakeyhtiö,01.08.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2022,16.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,10.09.2019,
12,Postiosoite,Alkkulanraitti 70 as. 6  95600  Ylitornio  Suomi,,
13,Sähköposti,mika.kurkela(a)pohjola.fi,,
