,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NOVCOR Solutions Oy Ab,03.02.2016,
1,Y-tunnus,2735328-7,,
2,Kotipaikka,Maalahti,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Viimeisin rekisteröintiajankohta,18.05.2023,18.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
8,Yrityksen tila,Rekisterissä,03.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.07.2020,
11,Yhteystiedot,,10.01.2016,
12,Postiosoite,c/o John Nyfors  Kopparbyvägen 166  66100  Malax  Suomi,,
13,Käyntiosoite,c/o John Nyfors  Kopparbyvägen 166  66100  Malax  Suomi,,
14,Puhelin,040-5415631,,
15,Sähköposti,novcor.solutions(a)gmail.com,,
