,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kirsi Heikel Communications oy,05.05.2015,
1,Y-tunnus,2688768-2,,
2,Kotipaikka,Helsinki,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2023,01.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.04.2015,
12,Postiosoite,Museokatu 31 A 13  00100  Helsinki  Suomi,,
13,Käyntiosoite,Museokatu 31 A 13  00100  Helsinki  Suomi,,
14,Puhelin,040-8308030,,
15,Sähköposti,kirsi.heikel(a)gmail.com,,
