,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KuntoKruunu Oy,10.12.2015,
1,Y-tunnus,2730294-9,,
2,Kotipaikka,Nurmijärvi,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
8,Yrityksen tila,Rekisterissä,10.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2023,
11,Yhteystiedot,,04.10.2022,
12,Postiosoite,c/o KuntoKruunu Oy  Pekontie 3  01900  Nurmijärvi  Suomi,,
13,Käyntiosoite,c/o KuntoKruunu Oy  Pekontie 3  01900  Nurmijärvi  Suomi,,
14,Puhelin,0408125121,,
15,Sähköposti,jukka.halttunen(a)kuntokruunu.fi,,
