,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Patrikki Oy,16.12.2015,
1,Y-tunnus,2726319-3,,
2,Kotipaikka,Vantaa,16.12.2015,
3,Yritysmuoto,Osakeyhtiö,16.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.06.2020,
11,Yhteystiedot,,23.11.2015,
12,Postiosoite,c/o Mikko Salo  Rakuniitynrinne 6 C 4  01690  Vantaa  Suomi,,
13,Käyntiosoite,c/o Mikko Salo  Rakuniitynrinne 6 C 4  01690  Vantaa  Suomi,,
14,Puhelin,"+358414580033, +358414580033",,
15,Sähköposti,mikko.ep.salo(a)saunalahti.fi,,
