,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ralla Oy,17.12.2015,
1,Y-tunnus,2731116-7,,
2,Kotipaikka,Jyväskylä,23.06.2020,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2023,04.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.01.2020,
11,Yhteystiedot,,05.04.2018,
12,Postiosoite,c/o Tiina Lautamo  Säynäsentie 607  77770  Myhinpää  Suomi,,
13,Puhelin,0405689206,,
14,Sähköposti,tiina.lautamo(a)ralla.fi,,
15,Www,http://www.ralla.fi,,
