,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöosakeyhtiö Kalkkitorppa,05.03.2015,
1,Y-tunnus,2678348-8,,
2,Kotipaikka,Hyvinkää,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2022,27.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
8,Yrityksen tila,Rekisterissä,05.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,28.04.2019,
12,Postiosoite,c/o Jukka Koivuluoto  Haikararinne 13 B  01450  Vantaa  Suomi,,
13,Puhelin,0400900866,,
14,Sähköposti,jukka.koivuluoto(a)storaenso.com,,
