,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kielimaailma Oy,28.09.2015,
1,Y-tunnus,2713027-8,,
2,Kotipaikka,Salo,28.09.2015,
3,Yritysmuoto,Osakeyhtiö,28.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.09.2015,,
6,Viimeisin rekisteröintiajankohta,19.10.2022,19.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.09.2015,,
8,Yrityksen tila,Rekisterissä,28.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.07.2020,
11,Yhteystiedot,,01.11.2016,
12,Postiosoite,Hanhikkikuja 5  24130  Salo  Suomi,,
13,Käyntiosoite,Fredrikinkatu 61  00100  Helsinki  Suomi,,
14,Puhelin,045 1310 910,,
15,Sähköposti,miia.tanskanen(a)kielimaailma.fi,,
16,Www,http://www.kielimaailma.fi,,
