,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AB-Asfaltti Oy,31.12.2015,
1,Y-tunnus,2732361-9,,
2,Kotipaikka,Vantaa,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.12.2015,
12,Postiosoite,Koivukyläntie 53  01350  Vantaa  Suomi,,
13,Puhelin,0400418472,,
14,Sähköposti,keijo.tenhunen(a)pp1.inet.fi,,
