,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nikan Oy,16.02.2016,
1,Y-tunnus,2736905-1,,
2,Kotipaikka,Janakkala,16.02.2016,
3,Yritysmuoto,Osakeyhtiö,16.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2016,,
6,Viimeisin rekisteröintiajankohta,27.05.2021,27.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2016,,
8,Yrityksen tila,Rekisterissä,16.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.10.2021,
12,Postiosoite,c/o Nikan Oy  Kadrinanpiha 8  14200  Turenki  Suomi,,
13,Käyntiosoite,c/o Nikan Oy  Kadrinanpiha 8  14200  Turenki  Suomi,,
14,Puhelin,0400850446,,
15,Sähköposti,karihautamaki1(a)gmail.com,,
