,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hammaslääkäri Liisa-Maija Tammelin Oy,01.06.2015,
1,Y-tunnus,2692671-7,,
2,Kotipaikka,Rauma,01.06.2015,
3,Yritysmuoto,Osakeyhtiö,01.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.06.2022,08.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.06.2015,,
8,Yrityksen tila,Rekisterissä,01.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.02.2020,
11,Yhteystiedot,,26.05.2015,
12,Postiosoite,Kalliokatu 38 B 3  26100  Rauma  Suomi,,
13,Käyntiosoite,Kalliokatu 38 B 3  26100  Rauma  Suomi,,
14,Puhelin,"02 822 7424, 0400 234 720",,
15,Sähköposti,liisa-maija.tammelin(a)ppinet.fi,,
