,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avese Oy,08.06.2015,
1,Y-tunnus,2692981-1,,
2,Kotipaikka,Alavus,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.01.2023,14.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.03.2020,
11,Yhteystiedot,,28.06.2015,
12,Postiosoite,Äeskuja 1  63300  Alavus  Suomi,,
13,Käyntiosoite,Äeskuja 1  63300  Alavus  Suomi,,
14,Puhelin,0456163331,,
15,Sähköposti,tero.ala-mattinen(a)avese.fi,,
