,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LifeNavi Oy,17.09.2015,
1,Y-tunnus,2694804-3,,
2,Kotipaikka,Helsinki,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2021,
11,Yhteystiedot,,28.07.2021,
12,Postiosoite,Matinniitynkuja 5 A 17  02230  Espoo  Suomi,,
13,Käyntiosoite,Matinniitynkuja 5 A 17  02230  Espoo  Suomi,,
14,Puhelin,0451727260,,
15,Sähköposti,niina.nolma(a)outlook.com,,
