,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Galvanoimis Oy,30.11.2015,
1,Y-tunnus,2722026-5,,
2,Kotipaikka,Tampere,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,25.07.2018,
12,Postiosoite,c/o Kenneth Lindström  Kuninkaankatu 44 A 22  33200  Tampere  Suomi,,
13,Puhelin,"+358409000704, 0409000704",,
14,Sähköposti,kenneth(a)capro.fi,,
