,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TwoDads Oy,15.12.2015,
1,Y-tunnus,2730012-6,,
2,Kotipaikka,Helsinki,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,07.09.2021,07.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.06.2020,
11,Yhteystiedot,,04.02.2022,
12,Postiosoite,Pohjolankatu 66 C 5  00600  Helsinki  Suomi,,
