,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Protohouse Finland Oy,09.12.2015,
1,Y-tunnus,2730275-4,,
2,Kotipaikka,Salo,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.04.2023,18.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.01.2023,
11,Yhteystiedot,,08.12.2015,
12,Postiosoite,Joensuunkatu 7 H  24100  Salo  Suomi,,
13,Käyntiosoite,Joensuunkatu 7 H  24100  Salo  Suomi,,
14,Puhelin,"+358405234590, +358405234590",,
15,Sähköposti,jari.surakka(a)protohouse.fi,,
16,Www,http://www.protohouse.fi,,
