,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nettiaseet Oy,18.01.2016,
1,Y-tunnus,2733593-5,,
2,Kotipaikka,Haapajärvi,20.12.2019,
3,Yritysmuoto,Osakeyhtiö,18.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.01.2016,,
6,Viimeisin rekisteröintiajankohta,20.05.2023,20.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.01.2016,,
8,Yrityksen tila,Rekisterissä,18.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.01.2021,
12,Postiosoite,Puistokatu 33  85800  Haapajärvi  Suomi,,
13,Käyntiosoite,Puistokatu 33  85800  Haapajärvi  Suomi,,
14,Puhelin,0407083941,,
15,Sähköposti,jukka(a)olkkonen.fi,,
16,Www,http://www.nettiaseet.fi,,
