,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asennuspalvelu Laitinen Oy,23.06.2015,
1,Y-tunnus,2695607-8,,
2,Kotipaikka,Kuopio,23.06.2015,
3,Yritysmuoto,Osakeyhtiö,23.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.06.2015,,
6,Viimeisin rekisteröintiajankohta,05.06.2021,05.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,23.06.2015,,
8,Yrityksen tila,Rekisterissä,23.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.08.2015,
12,Postiosoite,Ritosentie 20 D 19  70340  Kuopio  Suomi,,
13,Käyntiosoite,Kotkankallionkatu 6 C 32  70600  Kuopio  Suomi,,
14,Puhelin,0504024485,,
15,Sähköposti,asennuspalvelulaitinen(a)gmail.com,,
