,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asulle Oy,15.12.2015,
1,Y-tunnus,2726254-5,,
2,Kotipaikka,Kajaani,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,07.08.2019,07.08.2019,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksen tilanne,Konkurssissa,07.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,22.11.2015,
13,Postiosoite,Kurjenjalka 18  87250  Kajaani  Suomi,,
14,Käyntiosoite,Kurjenjalka 18  87250  Kajaani  Suomi,,
15,Puhelin,050 549 7193,,
16,Sähköposti,saritaivainen(a)gmail.com,,
