,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Manrami Oy,10.09.2015,
1,Y-tunnus,2706844-3,,
2,Kotipaikka,Laihia,10.09.2015,
3,Yritysmuoto,Osakeyhtiö,10.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.09.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2022,29.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.09.2015,,
8,Yrityksen tila,Rekisterissä,10.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.05.2020,
11,Yhteystiedot,,18.02.2019,
12,Postiosoite,c/o Rami Manu  Maijantie 4 A 6  40250  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Rami Manu  Maijantie 4 A 6  40250  Jyväskylä  Suomi,,
14,Puhelin,"050 5525489, 050 5525489",,
15,Sähköposti,rami.manu(a)outlook.com,,
