,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raw 'n More Oy,29.07.2015,
1,Y-tunnus,2701200-1,,
2,Kotipaikka,Helsinki,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.04.2020,
11,Yhteystiedot,,01.06.2022,
12,Postiosoite,c/o Ebba Aminoff  Norrsvängen 15 A 14  00200  Helsingfors  Suomi,,
13,Käyntiosoite,c/o Ebba Aminoff  Norrsvängen 15 A 14  00200  Helsingfors  Suomi,,
14,Puhelin,"010 581 7171, 040 586 0865",,
15,Sähköposti,morerawraw(a)gmail.com,,
