,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Inside out Sales Oy,11.06.2015,
1,Y-tunnus,2691743-1,,
2,Kotipaikka,Espoo,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.05.2015,
12,Postiosoite,Savitiilentie 2 B  02330  Espoo  Suomi,,
13,Käyntiosoite,Savitiilentie 2 B  02330  Espoo  Suomi,,
14,Puhelin,"+358503112384, +358503112384",,
15,Sähköposti,heikki(a)insideoutsales.fi,,
