,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Vantaan Kivipyykintie 9,08.10.2015,
1,Y-tunnus,2716129-3,,
2,Kotipaikka,Vantaa,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.10.2022,25.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.05.2020,
11,Yhteystiedot,,07.10.2015,
12,Postiosoite,Horsmakuja 10  01300  Vantaa  Suomi,,
13,Käyntiosoite,Kivipyykintie 9  01260  Vantaa  Suomi,,
14,Puhelin,0400424879,,
15,Sähköposti,iiro.hietanen(a)gmail.com,,
