,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,DIBOS OY,02.11.2020,
1,Y-tunnus,2723461-6,,
2,Kotipaikka,Vantaa,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.12.2015,
12,Postiosoite,Ristipellontie 21  00390  Helsinki  Suomi,,
13,Puhelin,+358 40 852 2161,,
14,Sähköposti,anna.virta(a)dipos.fi,,
