,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Porsoontien Metsä Oy,18.08.2015,
1,Y-tunnus,2702344-8,,
2,Kotipaikka,Hämeenlinna,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,23.02.2021,
12,Postiosoite,Palkkionmaankatu 3 A 3  33870  Tampere  Suomi,,
13,Käyntiosoite,Palkkionmaankatu 3 A 3  33870  Tampere  Suomi,,
14,Puhelin,0405367235,,
15,Sähköposti,kuivaniemi-aku(a)hotmail.com,,
