,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,E-Kiwi Oy,13.02.2015,
1,Y-tunnus,2668991-8,,
2,Kotipaikka,Helsinki,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2022,17.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.01.2015,
12,Postiosoite,Vehkalahdentie 15  00950  Helsinki  Suomi,,
13,Käyntiosoite,Vehkalahdentie 15  00950  Helsinki  Suomi,,
14,Puhelin,0468751086,,
15,Sähköposti,henrifagerholm(a)gmail.com,,
