,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tirano Oy,09.03.2017,
1,Y-tunnus,2683180-6,,
2,Kotipaikka,Helsinki,22.04.2015,
3,Yritysmuoto,Osakeyhtiö,22.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.04.2015,,
6,Viimeisin rekisteröintiajankohta,30.09.2022,30.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.04.2015,,
8,Yrityksen tila,Rekisterissä,22.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.09.2022,
12,Postiosoite,Pasilan puistotie 2 lh. 2  00240  Helsinki  Suomi,,
13,Puhelin,"0469595837, 0469595837",,
14,Sähköposti,jukka.harju(a)fya.fi,,
