,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lounasravintola Wanha Asema Oy,10.12.2015,
1,Y-tunnus,2729331-7,,
2,Kotipaikka,Kurikka,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
8,Yrityksen tila,Rekisterissä,10.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,04.12.2015,
12,Postiosoite,Laurintie 28  61300  Kurikka  Suomi,,
13,Puhelin,050 587 4541,,
14,Sähköposti,juha.ollila(a)saunalahti.fi,,
