,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AJAD Capital Oy,30.09.2015,
1,Y-tunnus,2688509-7,,
2,Kotipaikka,Imatra,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.10.2019,
11,Yhteystiedot,,21.10.2019,
12,Postiosoite,c/o Pekka Aunola  Ritvankuja 4  55120  Imatra  Suomi,,
13,Käyntiosoite,c/o Pekka Aunola  Ritvankuja 4  55120  Imatra  Suomi,,
14,Puhelin,+358 400 658682,,
