,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Harma Electronics Oy,08.07.2015,
1,Y-tunnus,2699698-5,,
2,Kotipaikka,Pietarsaari,08.07.2015,
3,Yritysmuoto,Osakeyhtiö,08.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.07.2015,,
8,Yrityksen tila,Rekisterissä,08.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,08.11.2015,
12,Postiosoite,Penvikintie 1  68600  Pietarsaari  Suomi,,
13,Käyntiosoite,Penvikintie 1  68600  Pietarsaari  Suomi,,
14,Puhelin,"0405532280, 0405532280",,
15,Sähköposti,mauri.palvi(a)hotmail.fi,,
