,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennusliike House Group Oy,11.02.2015,
1,Y-tunnus,2672269-3,,
2,Kotipaikka,Rauma,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Lakkaamisajankohta,28.02.2017,28.02.2017,
7,Viimeisin rekisteröintiajankohta,28.02.2017,28.02.2017,
8,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
9,Yrityksen tila,Lakannut,28.02.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
