,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J HAKONEVA OY,29.07.2015,
1,Y-tunnus,2701454-1,,
2,Kotipaikka,Kurikka,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.09.2022,15.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.06.2017,
12,Postiosoite,Meiräntie 21  61760  Ilvesjoki  Suomi,,
13,Käyntiosoite,Meiräntie 21  61760  Ilvesjoki  Suomi,,
14,Puhelin,0407601316,,
15,Sähköposti,jari.hakoneva(a)netikka.fi,,
