,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nepal Waste Oy,19.02.2015,
1,Y-tunnus,2675485-5,,
2,Kotipaikka,Helsinki,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2023,
11,Yhteystiedot,,04.08.2015,
12,Postiosoite,Pursilahdenranta 2 D 35  00980  Helsinki  Suomi,,
13,Käyntiosoite,Pursilahdenranta 2 D 35  00980  Helsinki  Suomi,,
14,Puhelin,0505409218,,
15,Sähköposti,mikko.o.maatta(a)gmail.com,,
