,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SmartVan Oy,07.01.2016,
1,Y-tunnus,2732850-8,,
2,Kotipaikka,Mänttä-Vilppula,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,05.05.2023,05.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,26.04.2023,
12,Postiosoite,Menninkäisenkatu 10 G 51  20540  Turku  Suomi,,
13,Puhelin,050-3764010,,
14,Sähköposti,aleksi.rajamaki(a)gmail.com,,
